{'股票名称': 'R007', '股票代码': '201001', '价格': '2.48', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R091', '股票代码': '201004', '价格': '4.45', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R182', '股票代码': '201005', '价格': '3.80', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R014', '股票代码': '201002', '价格': '3.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'RC003', '股票代码': '202003', '价格': '1.80', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R002', '股票代码': '201009', '价格': '1.67', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R004', '股票代码': '201010', '价格': '4.18', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'RC007', '股票代码': '202007', '价格': '2.20', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R003', '股票代码': '201000', '价格': '2.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R028', '股票代码': '201003', '价格': '2.30', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0504R007', '股票代码': '203016', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'RC001', '股票代码': '202001', '价格': '1.98', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0504R028', '股票代码': '203017', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0504R091', '股票代码': '203018', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0512R028', '股票代码': '203041', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0512R091', '股票代码': '203042', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0603R007', '股票代码': '203052', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0603R028', '股票代码': '203053', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'GC002', '股票代码': '204002', '价格': '2.71', '升跌': '+0.09', '涨跌幅': '+3.43%'}
{'股票名称': 'GC001', '股票代码': '204001', '价格': '2.79', '升跌': '+0.14', '涨跌幅': '+5.49%'}
{'股票名称': 'GC004', '股票代码': '204004', '价格': '2.74', '升跌': '+0.07', '涨跌幅': '+2.62%'}
{'股票名称': 'GC007', '股票代码': '204007', '价格': '2.91', '升跌': '+0.20', '涨跌幅': '+7.38%'}
{'股票名称': 'GC091', '股票代码': '204091', '价格': '3.20', '升跌': '+0.01', '涨跌幅': '+0.47%'}
{'股票名称': 'GC014', '股票代码': '204014', '价格': '2.87', '升跌': '+0.08', '涨跌幅': '+3.05%'}
{'股票名称': 'GC182', '股票代码': '204182', '价格': '2.69', '升跌': '-0.32', '涨跌幅': '-10.63%'}
{'股票名称': '基金金泰', '股票代码': '500001', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金安信', '股票代码': '500003', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金泰和', '股票代码': '500002', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金汉盛', '股票代码': '500005', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金裕阳', '股票代码': '500006', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金兴华', '股票代码': '500008', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': 'GC028', '股票代码': '204028', '价格': '2.85', '升跌': '+0.07', '涨跌幅': '+2.70%'}
{'股票名称': '基金金元', '股票代码': '500010', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金安瑞', '股票代码': '500013', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金景阳', '股票代码': '500007', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金汉兴', '股票代码': '500015', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金裕元', '股票代码': '500016', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金金鑫', '股票代码': '500011', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金金鼎', '股票代码': '500021', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金科讯', '股票代码': '500029', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金兴业', '股票代码': '500028', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金通乾', '股票代码': '500038', '价格': '0.94', '升跌': '--', '涨跌幅': '0.00%', '最高': '--', '最低': '--', '今开': '--', '昨收': '0.94', '成交额': '--', '成交量': '--', '净值': '0.9515', '折价率': '-1.42'}
{'股票名称': '爱仕达', '股票代码': '002403', '价格': '8.62', '升跌': '-0.38', '涨跌幅': '-4.22%', '今开': '8.86', '成交量': '10.15万手', '最高': '8.88', '涨停': '9.90', '内盘': '7.37万手', '成交额': '8791.01万', '委比': '16.64%', '流通市值': '25.26亿', '市盈率MRQ': '19.83', '每股收益': '0.33', '总股本': '3.50亿', '昨收': '9.00', '换手率': '3.46%', '最低': '8.50', '跌停': '8.10', '外盘': '3.80万手', '振幅': '4.22%', '量比': '3.48', '总市值': '30.20亿', '市净率': '1.37', '每股净资产': '6.30', '流通股本': '2.93亿'}
{'股票名称': '和而泰', '股票代码': '002402', '价格': '6.54', '升跌': '-0.37', '涨跌幅': '-5.35%', '今开': '6.91', '成交量': '9.12万手', '最高': '6.96', '涨停': '7.60', '内盘': '6.33万手', '成交额': '6069.72万', '委比': '5.42%', '流通市值': '46.99亿', '市盈率MRQ': '22.74', '每股收益': '0.22', '总股本': '8.56亿', '昨收': '6.91', '换手率': '1.27%', '最低': '6.41', '跌停': '6.22', '外盘': '3.07万手', '振幅': '7.96%', '量比': '0.27', '总市值': '55.97亿', '市净率': '3.51', '每股净资产': '1.86', '流通股本': '7.19亿'}
{'股票名称': '中远海科', '股票代码': '002401', '价格': '9.37', '升跌': '-0.52', '涨跌幅': '-5.26%', '今开': '9.91', '成交量': '6.09万手', '最高': '9.91', '涨停': '10.88', '内盘': '4.05万手', '成交额': '5843.39万', '委比': '-7.69%', '流通市值': '28.15亿', '市盈率MRQ': '30.28', '每股收益': '0.23', '总股本': '3.03亿', '昨收': '9.89', '换手率': '2.03%', '最低': '9.35', '跌停': '8.90', '外盘': '2.19万手', '振幅': '5.66%', '量比': '1.63', '总市值': '28.41亿', '市净率': '3.30', '每股净资产': '2.84', '流通股本': '3.00亿'}
{'股票名称': '远东传动', '股票代码': '002406', '价格': '5.59', '升跌': '-0.27', '涨跌幅': '-4.61%', '今开': '5.89', '成交量': '3.30万手', '最高': '5.90', '涨停': '6.45', '内盘': '2.00万手', '成交额': '1883.82万', '委比': '68.50%', '流通市值': '23.24亿', '市盈率MRQ': '12.83', '每股收益': '0.33', '总股本': '5.61亿', '昨收': '5.86', '换手率': '0.79%', '最低': '5.52', '跌停': '5.27', '外盘': '1.42万手', '振幅': '6.48%', '量比': '0.30', '总市值': '31.36亿', '市净率': '1.33', '每股净资产': '4.19', '流通股本': '4.16亿'}
{'股票名称': '四维图新', '股票代码': '002405', '价格': '15.57', '升跌': '-0.71', '涨跌幅': '-4.36%', '今开': '16.32', '成交量': '18.14万手', '最高': '16.37', '涨停': '17.91', '内盘': '11.21万手', '成交额': '2.88亿', '委比': '-7.15%', '流通市值': '162.31亿', '市盈率MRQ': '69.76', '每股收益': '0.17', '总股本': '13.09亿', '昨收': '16.28', '换手率': '1.74%', '最低': '15.50', '跌停': '14.65', '外盘': '7.32万手', '振幅': '5.34%', '量比': '0.83', '总市值': '203.88亿', '市净率': '2.95', '每股净资产': '5.28', '流通股本': '10.42亿'}
{'股票名称': '延安必康', '股票代码': '002411', '价格': '20.59', '升跌': '--', '涨跌幅': '0.00%', '今开': '--', '成交量': '--', '最高': '--', '涨停': '22.65', '内盘': '--', '成交额': '--', '委比': '--', '流通市值': '64.14亿', '市盈率MRQ': '39.25', '每股收益': '0.39', '总股本': '15.32亿', '昨收': '20.59', '换手率': '--', '最低': '--', '跌停': '18.53', '外盘': '--', '振幅': '--', '量比': '--', '总市值': '315.50亿', '市净率': '3.34', '每股净资产': '6.16', '流通股本': '3.12亿'}
{'股票名称': '雅克科技', '股票代码': '002409', '价格': '15.34', '升跌': '-1.00', '涨跌幅': '-6.12%', '今开': '16.31', '成交量': '2.74万手', '最高': '16.37', '涨停': '17.97', '内盘': '1.87万手', '成交额': '4303.02万', '委比': '15.28%', '流通市值': '28.09亿', '市盈率MRQ': '45.94', '每股收益': '0.25', '总股本': '4.63亿', '昨收': '16.34', '换手率': '1.50%', '最低': '15.11', '跌停': '14.71', '外盘': '1.02万手', '振幅': '7.71%', '量比': '2.48', '总市值': '71.00亿', '市净率': '1.68', '每股净资产': '9.16', '流通股本': '1.83亿'}
{'股票名称': '齐翔腾达', '股票代码': '002408', '价格': '8.29', '升跌': '-0.56', '涨跌幅': '-6.33%', '今开': '8.85', '成交量': '50.87万手', '最高': '8.92', '涨停': '9.74', '内盘': '31.16万手', '成交额': '4.37亿', '委比': '40.52%', '流通市值': '144.58亿', '市盈率MRQ': '15.83', '每股收益': '0.39', '总股本': '17.75亿', '昨收': '8.85', '换手率': '2.92%', '最低': '8.22', '跌停': '7.97', '外盘': '20.56万手', '振幅': '7.91%', '量比': '0.84', '总市值': '147.16亿', '市净率': '2.06', '每股净资产': '4.02', '流通股本': '17.44亿'}
{'股票名称': '雷科防务', '股票代码': '002413', '价格': '5.46', '升跌': '-0.35', '涨跌幅': '-6.02%', '今开': '5.74', '成交量': '15.02万手', '最高': '5.79', '涨停': '6.39', '内盘': '9.70万手', '成交额': '8384.21万', '委比': '58.22%', '流通市值': '54.34亿', '市盈率MRQ': '43.91', '每股收益': '0.09', '总股本': '11.40亿', '昨收': '5.81', '换手率': '1.51%', '最低': '5.41', '跌停': '5.23', '外盘': '5.32万手', '振幅': '6.54%', '量比': '1.45', '总市值': '62.23亿', '市净率': '1.59', '每股净资产': '3.44', '流通股本': '9.95亿'}
{'股票名称': '高德红外', '股票代码': '002414', '价格': '16.50', '升跌': '-0.81', '涨跌幅': '-4.68%', '今开': '17.17', '成交量': '7.51万手', '最高': '17.28', '涨停': '19.04', '内盘': '4.64万手', '成交额': '1.26亿', '委比': '67.01%', '流通市值': '78.56亿', '市盈率MRQ': '79.80', '每股收益': '0.16', '总股本': '6.24亿', '昨收': '17.31', '换手率': '1.58%', '最低': '16.50', '跌停': '15.58', '外盘': '3.12万手', '振幅': '4.51%', '量比': '3.09', '总市值': '103.00亿', '市净率': '3.13', '每股净资产': '5.27', '流通股本': '4.76亿'}
{'股票名称': '多氟多', '股票代码': '002407', '价格': '12.15', '升跌': '-1.03', '涨跌幅': '-7.81%', '今开': '13.26', '成交量': '34.34万手', '最高': '13.26', '涨停': '14.50', '内盘': '22.28万手', '成交额': '4.30亿', '委比': '52.43%', '流通市值': '65.91亿', '市盈率MRQ': '38.00', '每股收益': '0.24', '总股本': '7.03亿', '昨收': '13.18', '换手率': '6.33%', '最低': '12.06', '跌停': '11.86', '外盘': '13.96万手', '振幅': '9.10%', '量比': '1.14', '总市值': '85.37亿', '市净率': '2.37', '每股净资产': '5.12', '流通股本': '5.42亿'}
{'股票名称': '广联达', '股票代码': '002410', '价格': '24.10', '升跌': '-0.50', '涨跌幅': '-2.03%', '今开': '24.58', '成交量': '5.40万手', '最高': '24.75', '涨停': '27.06', '内盘': '3.41万手', '成交额': '1.31亿', '委比': '-6.28%', '流通市值': '213.63亿', '市盈率MRQ': '69.56', '每股收益': '0.26', '总股本': '11.27亿', '昨收': '24.60', '换手率': '0.61%', '最低': '23.88', '跌停': '22.14', '外盘': '2.14万手', '振幅': '3.54%', '量比': '0.83', '总市值': '271.50亿', '市净率': '8.74', '每股净资产': '2.76', '流通股本': '8.86亿'}
{'股票名称': '康盛股份', '股票代码': '002418', '价格': '3.11', '升跌': '-0.26', '涨跌幅': '-7.72%', '今开': '3.40', '成交量': '28.51万手', '最高': '3.42', '涨停': '3.71', '内盘': '17.91万手', '成交额': '9135.26万', '委比': '28.93%', '流通市值': '31.21亿', '市盈率MRQ': '--', '每股收益': '-0.01', '总股本': '11.36亿', '昨收': '3.37', '换手率': '2.84%', '最低': '3.10', '跌停': '3.03', '外盘': '11.27万手', '振幅': '9.50%', '量比': '2.10', '总市值': '35.34亿', '市净率': '1.60', '每股净资产': '1.95', '流通股本': '10.04亿'}
{'股票名称': '汉森制药', '股票代码': '002412', '价格': '14.50', '升跌': '-0.30', '涨跌幅': '-2.03%', '今开': '14.81', '成交量': '1.23万手', '最高': '14.84', '涨停': '16.28', '内盘': '4875手', '成交额': '1778.94万', '委比': '70.96%', '流通市值': '41.73亿', '市盈率MRQ': '37.27', '每股收益': '0.29', '总股本': '2.96亿', '昨收': '14.80', '换手率': '0.43%', '最低': '14.16', '跌停': '13.32', '外盘': '7404手', '振幅': '4.59%', '量比': '0.68', '总市值': '42.92亿', '市净率': '3.29', '每股净资产': '4.41', '流通股本': '2.88亿'}
{'股票名称': '海康威视', '股票代码': '002415', '价格': '26.36', '升跌': '-0.42', '涨跌幅': '-1.57%', '今开': '26.51', '成交量': '39.96万手', '最高': '26.65', '涨停': '29.46', '内盘': '21.57万手', '成交额': '10.43亿', '委比': '68.76%', '流通市值': '2084.30亿', '市盈率MRQ': '24.67', '每股收益': '0.80', '总股本': '92.27亿', '昨收': '26.78', '换手率': '0.51%', '最低': '25.80', '跌停': '24.10', '外盘': '19.66万手', '振幅': '3.17%', '量比': '3.36', '总市值': '2432.31亿', '市净率': '7.31', '每股净资产': '3.61', '流通股本': '79.07亿'}
{'股票名称': '毅昌股份', '股票代码': '002420', '价格': '3.54', '升跌': '-0.33', '涨跌幅': '-8.53%', '今开': '3.87', '成交量': '5.88万手', '最高': '3.88', '涨停': '4.26', '内盘': '3.41万手', '成交额': '2154.11万', '委比': '18.87%', '流通市值': '13.87亿', '市盈率MRQ': '--', '每股收益': '-1.05', '总股本': '4.01亿', '昨收': '3.87', '换手率': '1.50%', '最低': '3.52', '跌停': '3.48', '外盘': '2.47万手', '振幅': '9.30%', '量比': '1.11', '总市值': '14.20亿', '市净率': '1.87', '每股净资产': '1.90', '流通股本': '3.92亿'}
{'股票名称': '达实智能', '股票代码': '002421', '价格': '3.70', '升跌': '-0.16', '涨跌幅': '-4.15%', '今开': '3.85', '成交量': '14.48万手', '最高': '3.85', '涨停': '4.25', '内盘': '10.02万手', '成交额': '5431.54万', '委比': '40.73%', '流通市值': '55.05亿', '市盈率MRQ': '33.87', '每股收益': '0.08', '总股本': '19.02亿', '昨收': '3.86', '换手率': '0.97%', '最低': '3.69', '跌停': '3.47', '外盘': '5.14万手', '振幅': '4.15%', '量比': '0.29', '总市值': '70.38亿', '市净率': '2.24', '每股净资产': '1.65', '流通股本': '14.88亿'}
{'股票名称': '深南股份', '股票代码': '002417', '价格': '7.41', '升跌': '-0.63', '涨跌幅': '-7.84%', '今开': '8.05', '成交量': '8.06万手', '最高': '8.15', '涨停': '8.84', '内盘': '5.22万手', '成交额': '6216.39万', '委比': '37.09%', '流通市值': '16.53亿', '市盈率MRQ': '--', '每股收益': '-0.13', '总股本': '2.70亿', '昨收': '8.04', '换手率': '3.62%', '最低': '7.39', '跌停': '7.24', '外盘': '3.06万手', '振幅': '9.45%', '量比': '1.82', '总市值': '20.01亿', '市净率': '6.36', '每股净资产': '1.17', '流通股本': '2.23亿'}
{'股票名称': '科伦药业', '股票代码': '002422', '价格': '23.30', '升跌': '-1.29', '涨跌幅': '-5.25%', '今开': '24.59', '成交量': '10.73万手', '最高': '24.66', '涨停': '27.05', '内盘': '6.47万手', '成交额': '2.54亿', '委比': '-6.74%', '流通市值': '239.83亿', '市盈率MRQ': '24.59', '每股收益': '0.71', '总股本': '14.40亿', '昨收': '24.59', '换手率': '1.04%', '最低': '23.08', '跌停': '22.13', '外盘': '4.42万手', '振幅': '6.43%', '量比': '2.01', '总市值': '335.48亿', '市净率': '2.65', '每股净资产': '8.78', '流通股本': '10.29亿'}
{'股票名称': '中原特钢', '股票代码': '002423', '价格': '9.95', '升跌': '-0.42', '涨跌幅': '-4.05%', '今开': '10.38', '成交量': '5.35万手', '最高': '10.53', '涨停': '11.41', '内盘': '3.22万手', '成交额': '5442.58万', '委比': '4.54%', '流通市值': '50.05亿', '市盈率MRQ': '--', '每股收益': '-0.13', '总股本': '5.03亿', '昨收': '10.37', '换手率': '1.06%', '最低': '9.85', '跌停': '9.33', '外盘': '2.13万手', '振幅': '6.56%', '量比': '2.02', '总市值': '50.05亿', '市净率': '3.32', '每股净资产': '3.00', '流通股本': '5.03亿'}
{'股票名称': '胜利精密', '股票代码': '002426', '价格': '2.64', '升跌': '-0.20', '涨跌幅': '-7.04%', '今开': '2.84', '成交量': '24.74万手', '最高': '2.86', '涨停': '3.12', '内盘': '18.13万手', '成交额': '6756.45万', '委比': '-20.76%', '流通市值': '56.97亿', '市盈率MRQ': '22.19', '每股收益': '0.09', '总股本': '34.42亿', '昨收': '2.84', '换手率': '1.15%', '最低': '2.64', '跌停': '2.56', '外盘': '7.08万手', '振幅': '7.75%', '量比': '0.92', '总市值': '90.86亿', '市净率': '1.00', '每股净资产': '2.64', '流通股本': '21.58亿'}
{'股票名称': '天虹股份', '股票代码': '002419', '价格': '11.64', '升跌': '-0.18', '涨跌幅': '-1.52%', '今开': '11.88', '成交量': '3.06万手', '最高': '11.89', '涨停': '13.00', '内盘': '2.02万手', '成交额': '3580.59万', '委比': '16.51%', '流通市值': '139.67亿', '市盈率MRQ': '15.57', '每股收益': '0.56', '总股本': '12.00亿', '昨收': '11.82', '换手率': '0.26%', '最低': '11.56', '跌停': '10.64', '外盘': '1.10万手', '振幅': '2.79%', '量比': '0.55', '总市值': '139.71亿', '市净率': '2.20', '每股净资产': '5.28', '流通股本': '12.00亿'}
{'股票名称': '*ST尤夫', '股票代码': '002427', '价格': '15.36', '升跌': '--', '涨跌幅': '0.00%', '今开': '--', '成交量': '--', '最高': '--', '涨停': '16.13', '内盘': '--', '成交额': '--', '委比': '--', '流通市值': '59.08亿', '市盈率MRQ': '304.91', '每股收益': '0.04', '总股本': '3.98亿', '昨收': '15.36', '换手率': '--', '最低': '--', '跌停': '14.59', '外盘': '--', '振幅': '--', '量比': '--', '总市值': '61.16亿', '市净率': '3.37', '每股净资产': '4.56', '流通股本': '3.85亿'}
{'股票名称': '杭氧股份', '股票代码': '002430', '价格': '10.33', '升跌': '-0.50', '涨跌幅': '-4.62%', '今开': '10.81', '成交量': '5.75万手', '最高': '10.83', '涨停': '11.91', '内盘': '3.57万手', '成交额': '5962.96万', '委比': '-17.90%', '流通市值': '98.12亿', '市盈率MRQ': '13.85', '每股收益': '0.56', '总股本': '9.65亿', '昨收': '10.83', '换手率': '0.61%', '最低': '10.14', '跌停': '9.75', '外盘': '2.25万手', '振幅': '6.37%', '量比': '0.58', '总市值': '99.64亿', '市净率': '1.96', '每股净资产': '5.28', '流通股本': '9.50亿'}
{'股票名称': '兆驰股份', '股票代码': '002429', '价格': '2.06', '升跌': '-0.12', '涨跌幅': '-5.50%', '今开': '2.18', '成交量': '31.58万手', '最高': '2.21', '涨停': '2.40', '内盘': '21.51万手', '成交额': '6690.81万', '委比': '-21.72%', '流通市值': '81.84亿', '市盈率MRQ': '19.63', '每股收益': '0.08', '总股本': '45.27亿', '昨收': '2.18', '换手率': '0.79%', '最低': '2.06', '跌停': '1.96', '外盘': '11.51万手', '振幅': '6.88%', '量比': '1.75', '总市值': '93.25亿', '市净率': '1.08', '每股净资产': '1.91', '流通股本': '39.73亿'}
{'股票名称': '云南锗业', '股票代码': '002428', '价格': '5.33', '升跌': '-0.41', '涨跌幅': '-7.14%', '今开': '5.75', '成交量': '16.88万手', '最高': '5.78', '涨停': '6.31', '内盘': '10.18万手', '成交额': '9273.19万', '委比': '49.68%', '流通市值': '34.33亿', '市盈率MRQ': '287.31', '每股收益': '0.01', '总股本': '6.53亿', '昨收': '5.74', '换手率': '2.62%', '最低': '5.30', '跌停': '5.17', '外盘': '6.70万手', '振幅': '8.36%', '量比': '1.64', '总市值': '34.81亿', '市净率': '2.33', '每股净资产': '2.28', '流通股本': '6.44亿'}
{'股票名称': '太安堂', '股票代码': '002433', '价格': '5.11', '升跌': '-0.34', '涨跌幅': '-6.24%', '今开': '5.42', '成交量': '8.97万手', '最高': '5.43', '涨停': '6.00', '内盘': '5.25万手', '成交额': '4719.67万', '委比': '37.28%', '流通市值': '35.34亿', '市盈率MRQ': '19.08', '每股收益': '0.20', '总股本': '7.69亿', '昨收': '5.45', '换手率': '1.30%', '最低': '5.09', '跌停': '4.90', '外盘': '4.05万手', '振幅': '6.24%', '量比': '0.72', '总市值': '39.29亿', '市净率': '0.77', '每股净资产': '6.60', '流通股本': '6.92亿'}
{'股票名称': '万里扬', '股票代码': '002434', '价格': '6.72', '升跌': '-0.03', '涨跌幅': '-0.44%', '今开': '6.78', '成交量': '11.35万手', '最高': '7.02', '涨停': '7.43', '内盘': '5.46万手', '成交额': '7748.31万', '委比': '32.63%', '流通市值': '68.48亿', '市盈率MRQ': '18.50', '每股收益': '0.27', '总股本': '13.50亿', '昨收': '6.75', '换手率': '1.11%', '最低': '6.64', '跌停': '6.08', '外盘': '6.06万手', '振幅': '5.63%', '量比': '2.67', '总市值': '90.72亿', '市净率': '1.48', '每股净资产': '4.55', '流通股本': '10.19亿'}
{'股票名称': '棕榈股份', '股票代码': '002431', '价格': '4.00', '升跌': '-0.27', '涨跌幅': '-6.32%', '今开': '4.29', '成交量': '22.67万手', '最高': '4.30', '涨停': '4.70', '内盘': '14.34万手', '成交额': '9295.02万', '委比': '-5.85%', '流通市值': '50.23亿', '市盈率MRQ': '298.89', '每股收益': '0.01', '总股本': '14.87亿', '昨收': '4.27', '换手率': '1.81%', '最低': '3.98', '跌停': '3.84', '外盘': '8.33万手', '振幅': '7.49%', '量比': '0.84', '总市值': '59.48亿', '市净率': '1.09', '每股净资产': '3.68', '流通股本': '12.56亿'}
{'股票名称': '九安医疗', '股票代码': '002432', '价格': '6.37', '升跌': '-0.24', '涨跌幅': '-3.63%', '今开': '6.61', '成交量': '32.42万手', '最高': '7.00', '涨停': '7.27', '内盘': '17.71万手', '成交额': '2.10亿', '委比': '-0.12%', '流通市值': '27.57亿', '市盈率MRQ': '--', '每股收益': '-0.14', '总股本': '4.33亿', '昨收': '6.61', '换手率': '7.49%', '最低': '6.11', '跌停': '5.95', '外盘': '17.20万手', '振幅': '13.46%', '量比': '3.54', '总市值': '27.57亿', '市净率': '1.93', '每股净资产': '3.30', '流通股本': '4.33亿'}
{'股票名称': '长江润发', '股票代码': '002435', '价格': '5.82', '升跌': '-0.36', '涨跌幅': '-5.83%', '今开': '6.16', '成交量': '9.51万手', '最高': '6.18', '涨停': '6.80', '内盘': '6.23万手', '成交额': '5654.16万', '委比': '19.24%', '流通市值': '18.18亿', '市盈率MRQ': '12.96', '每股收益': '0.34', '总股本': '8.34亿', '昨收': '6.18', '换手率': '3.04%', '最低': '5.74', '跌停': '5.56', '外盘': '3.54万手', '振幅': '7.12%', '量比': '3.23', '总市值': '48.56亿', '市净率': '0.91', '每股净资产': '6.37', '流通股本': '3.12亿'}
{'股票名称': '贵州百灵', '股票代码': '002424', '价格': '8.90', '升跌': '-0.37', '涨跌幅': '-3.99%', '今开': '9.30', '成交量': '5.60万手', '最高': '9.31', '涨停': '10.20', '内盘': '3.89万手', '成交额': '5045.52万', '委比': '-7.36%', '流通市值': '64.82亿', '市盈率MRQ': '24.61', '每股收益': '0.27', '总股本': '14.11亿', '昨收': '9.27', '换手率': '0.77%', '最低': '8.83', '跌停': '8.34', '外盘': '1.84万手', '振幅': '5.18%', '量比': '1.00', '总市值': '125.60亿', '市净率': '3.40', '每股净资产': '2.61', '流通股本': '7.28亿'}
{'股票名称': '闰土股份', '股票代码': '002440', '价格': '9.05', '升跌': '-0.30', '涨跌幅': '-3.21%', '今开': '9.31', '成交量': '8.19万手', '最高': '9.38', '涨停': '10.29', '内盘': '5.10万手', '成交额': '7474.80万', '委比': '-16.64%', '流通市值': '83.59亿', '市盈率MRQ': '7.68', '每股收益': '0.88', '总股本': '11.51亿', '昨收': '9.35', '换手率': '0.89%', '最低': '8.97', '跌停': '8.42', '外盘': '3.10万手', '振幅': '4.39%', '量比': '0.62', '总市值': '104.12亿', '市净率': '1.36', '每股净资产': '6.68', '流通股本': '9.24亿'}
{'股票名称': '誉衡药业', '股票代码': '002437', '价格': '3.52', '升跌': '-0.12', '涨跌幅': '-3.30%', '今开': '3.63', '成交量': '29.33万手', '最高': '3.66', '涨停': '4.00', '内盘': '17.08万手', '成交额': '1.04亿', '委比': '28.05%', '流通市值': '76.28亿', '市盈率MRQ': '18.48', '每股收益': '0.14', '总股本': '21.98亿', '昨收': '3.64', '换手率': '1.35%', '最低': '3.45', '跌停': '3.28', '外盘': '12.77万手', '振幅': '5.77%', '量比': '3.34', '总市值': '77.37亿', '市净率': '1.73', '每股净资产': '2.03', '流通股本': '21.67亿'}
{'股票名称': '众业达', '股票代码': '002441', '价格': '6.75', '升跌': '-0.64', '涨跌幅': '-8.66%', '今开': '7.00', '成交量': '15.11万手', '最高': '7.17', '涨停': '8.13', '内盘': '9.54万手', '成交额': '1.05亿', '委比': '52.10%', '流通市值': '26.51亿', '市盈率MRQ': '14.77', '每股收益': '0.34', '总股本': '5.45亿', '昨收': '7.39', '换手率': '3.85%', '最低': '6.73', '跌停': '6.65', '外盘': '6.39万手', '振幅': '5.95%', '量比': '5.23', '总市值': '36.81亿', '市净率': '0.99', '每股净资产': '6.79', '流通股本': '3.93亿'}
{'股票名称': '江苏神通', '股票代码': '002438', '价格': '5.86', '升跌': '-0.25', '涨跌幅': '-4.09%', '今开': '6.11', '成交量': '2.39万手', '最高': '6.13', '涨停': '6.72', '内盘': '1.70万手', '成交额': '1412.60万', '委比': '38.97%', '流通市值': '21.77亿', '市盈率MRQ': '34.70', '每股收益': '0.13', '总股本': '4.86亿', '昨收': '6.11', '换手率': '0.64%', '最低': '5.73', '跌停': '5.50', '外盘': '7231手', '振幅': '6.55%', '量比': '0.52', '总市值': '28.47亿', '市净率': '1.60', '每股净资产': '3.66', '流通股本': '3.71亿'}
